stream,step,task_id,arm,labels_before,full_brier_before,label_revealed,fixed_selected,note
0,0,2hop__511176_22458,random_candidate,0,0.34123611111111113,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
6,14,2hop__42578_55840,selected_candidate,10,0.12380217274705706,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,0,2hop__49887_573255,random_candidate,0,0.18556944444444443,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,0,2hop__49887_573255,selected_candidate,0,0.18556944444444443,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,1,3hop2__14253_76873_64554,random_candidate,1,0.15062781105490916,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,1,3hop2__14253_76873_64554,selected_candidate,1,0.1567378608163939,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,2,2hop__6265_718451,random_candidate,1,0.42090130983583013,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,2,2hop__6265_718451,selected_candidate,1,0.4163467461596297,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,3,4hop3__316459_41402_157761_13584,random_candidate,2,0.18132160195565214,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,3,4hop3__316459_41402_157761_13584,selected_candidate,2,0.17829178138197638,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,4,2hop__538412_126089,random_candidate,3,0.16062214675898287,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,4,2hop__538412_126089,selected_candidate,3,0.15030496740026436,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,5,2hop__150866_11402,random_candidate,3,0.38987072031138037,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,5,2hop__150866_11402,selected_candidate,3,0.40298087131649785,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,6,2hop__51113_84616,random_candidate,4,0.3608803135037788,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,6,2hop__51113_84616,selected_candidate,4,0.37442453804403064,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,7,2hop__810411_159673,random_candidate,5,0.32345,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,7,2hop__810411_159673,selected_candidate,5,0.32345,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,8,3hop1__30390_36635_87083,random_candidate,6,0.3378442284772547,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,8,3hop1__30390_36635_87083,selected_candidate,6,0.3509072286169158,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,9,2hop__29349_92763,random_candidate,7,0.17300014975258315,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,9,2hop__29349_92763,selected_candidate,7,0.16049445311890187,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,10,2hop__525581_161450,random_candidate,7,0.3844060110257318,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,10,2hop__525581_161450,selected_candidate,7,0.40783805306708154,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,11,3hop1__768500_730460_78782,random_candidate,8,0.1907499546102385,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,11,3hop1__768500_730460_78782,selected_candidate,8,0.1916266373193008,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,12,3hop1__158139_19788_15107,random_candidate,9,0.21293488413893158,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,12,3hop1__158139_19788_15107,selected_candidate,9,0.21583005356953205,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,13,2hop__418360_67370,random_candidate,10,0.19644032401337785,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,13,2hop__418360_67370,selected_candidate,10,0.19454234772563547,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,14,3hop1__132798_40769_64047,random_candidate,11,0.2355815344941614,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
7,14,3hop1__132798_40769_64047,selected_candidate,11,0.24778069637007355,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,0,2hop__10620_79092,random_candidate,0,0.38786111111111105,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,0,2hop__10620_79092,selected_candidate,0,0.38786111111111105,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,1,3hop2__104979_23308_28343,random_candidate,0,0.21879166666666666,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,1,3hop2__104979_23308_28343,selected_candidate,0,0.21879166666666666,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,2,3hop1__38426_91850_685675,random_candidate,0,0.20403611111111114,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,2,3hop1__38426_91850_685675,selected_candidate,0,0.20403611111111114,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,3,2hop__122140_37168,random_candidate,1,0.16615675043605638,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,3,2hop__122140_37168,selected_candidate,1,0.19321575890124268,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,4,2hop__44259_747874,random_candidate,2,0.11006793172074746,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,4,2hop__44259_747874,selected_candidate,2,0.13417750682419496,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,5,2hop__88834_356793,random_candidate,3,0.1197273940934927,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,5,2hop__88834_356793,selected_candidate,3,0.1461177454144167,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,6,4hop2__567956_39078_8987_8974,random_candidate,3,0.2911841948236827,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,6,4hop2__567956_39078_8987_8974,selected_candidate,3,0.30027952543011,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,7,2hop__780238_110949,random_candidate,3,0.2549363018915831,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,7,2hop__780238_110949,selected_candidate,3,0.24228827231240296,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,8,3hop2__781093_467331_162182,random_candidate,3,0.16008026109043202,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,8,3hop2__781093_467331_162182,selected_candidate,3,0.1694542519365679,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,9,2hop__16844_42173,random_candidate,4,0.2166948814020651,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,9,2hop__16844_42173,selected_candidate,4,0.21648887698454425,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,10,2hop__373544_66723,random_candidate,4,0.21263226071948166,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,10,2hop__373544_66723,selected_candidate,4,0.21593585928134287,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,11,2hop__683203_72813,random_candidate,4,0.3098153750105317,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,11,2hop__683203_72813,selected_candidate,4,0.2993092675612473,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,12,2hop__142130_67668,random_candidate,4,0.28899013805879553,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,12,2hop__142130_67668,selected_candidate,4,0.2709281017494943,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,13,2hop__696442_51329,random_candidate,5,0.13721132967438798,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,13,2hop__696442_51329,selected_candidate,5,0.1433052460377536,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,14,2hop__159146_120065,random_candidate,5,0.31247297291813747,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
8,14,2hop__159146_120065,selected_candidate,5,0.3001519495220086,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,0,3hop2__132957_76377_40768,random_candidate,0,0.3109888888888888,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,0,3hop2__132957_76377_40768,selected_candidate,0,0.3109888888888888,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,1,3hop1__131829_39743_24526,random_candidate,0,0.39312222222222215,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,1,3hop1__131829_39743_24526,selected_candidate,0,0.39312222222222215,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,2,2hop__23297_23366,random_candidate,0,0.2867944444444444,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,2,2hop__23297_23366,selected_candidate,0,0.2867944444444444,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,3,2hop__304852_758385,random_candidate,0,0.1895694444444444,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,3,2hop__304852_758385,selected_candidate,0,0.1895694444444444,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,4,2hop__554167_451128,random_candidate,1,0.2142197043681412,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,4,2hop__554167_451128,selected_candidate,1,0.21381595581111573,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,5,3hop1__17192_78396_42428,random_candidate,2,0.19408666091031754,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,5,3hop1__17192_78396_42428,selected_candidate,2,0.19333453820147228,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,6,2hop__86689_728109,random_candidate,2,0.21659449291610142,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,6,2hop__86689_728109,selected_candidate,2,0.2168730414071056,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,7,3hop1__285585_538202_84283,random_candidate,3,0.2053836100934894,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,7,3hop1__285585_538202_84283,selected_candidate,3,0.20931305242009976,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,8,3hop1__41865_55331_34700,random_candidate,4,0.19110832480839468,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,8,3hop1__41865_55331_34700,selected_candidate,4,0.19452428049212978,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,9,2hop__252311_366220,random_candidate,4,0.2193664674421972,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,9,2hop__252311_366220,selected_candidate,4,0.2088441690713976,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,10,3hop2__57233_105140_56883,random_candidate,5,0.17962251205188817,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,10,3hop2__57233_105140_56883,selected_candidate,5,0.1780342206594262,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,11,2hop__744371_78851,random_candidate,6,0.33420044141885574,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,11,2hop__744371_78851,selected_candidate,6,0.3380916789136146,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,12,2hop__29367_29376,random_candidate,7,0.25635607920343817,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,12,2hop__29367_29376,selected_candidate,7,0.26397740638109957,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,13,4hop2__9988_158985_70784_79935,random_candidate,8,0.222001357603944,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,13,4hop2__9988_158985_70784_79935,selected_candidate,8,0.2256430095107932,1,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,14,2hop__58691_192417,random_candidate,9,0.3438090375335219,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
9,14,2hop__58691_192417,selected_candidate,9,0.35221176227474377,0,3,count-matched diagnostic with fixed equal-pool selection; no principal utility claim
