mechanism,worker_id,task_id,cluster_id,family,offset,baseline_payoff,deviation_payoff,deviation_gain,selection_change,principal_value_change
coupled_winner,openai_large,2hop__418360_67370,2hop__418360_67370,musique,0.3,0.0,1.4711,1.4711,1,0.0041919999999999735
coupled_winner,openai_large,3hop1__132798_40769_64047,3hop1__132798_40769_64047,musique,0.3,0.0,0.8110999999999999,0.8110999999999999,1,-0.0003089999999999998
coupled_winner,openai_large,2hop__10620_79092,2hop__10620_79092,musique,0.3,0.0,0.8110999999999999,0.8110999999999999,1,0.0002620000000000001
coupled_winner,openai_large,3hop2__104979_23308_28343,3hop2__104979_23308_28343,musique,0.3,1.2791000000000001,1.4711,0.19199999999999995,0,0.0
coupled_winner,openai_large,3hop1__38426_91850_685675,3hop1__38426_91850_685675,musique,0.3,0.0,1.4711,1.4711,1,-0.0004810000000000092
coupled_winner,openai_large,2hop__122140_37168,2hop__122140_37168,musique,0.3,0.0,1.4711,1.4711,1,-0.0005560000000000009
coupled_winner,openai_large,2hop__44259_747874,2hop__44259_747874,musique,0.3,0.0,1.4711,1.4711,1,-0.00035000000000001696
coupled_winner,openai_large,2hop__88834_356793,2hop__88834_356793,musique,0.3,0.0,1.4639,1.4639,1,-0.00036399999999997545
coupled_winner,openai_large,4hop2__567956_39078_8987_8974,4hop2__567956_39078_8987_8974,musique,0.3,0.0,1.1411,1.1411,1,0.14927100000000001
coupled_winner,openai_large,2hop__780238_110949,2hop__780238_110949,musique,0.3,0.0,0.8110999999999999,0.8110999999999999,1,-0.25038299999999997
coupled_winner,openai_large,3hop2__781093_467331_162182,3hop2__781093_467331_162182,musique,0.3,0.0,1.4711,1.4711,1,0.0041280000000000205
coupled_winner,openai_large,2hop__16844_42173,2hop__16844_42173,musique,0.3,0.0,0.8110999999999999,0.8110999999999999,1,-0.245678
coupled_winner,openai_large,2hop__373544_66723,2hop__373544_66723,musique,0.3,0.0,0.8110999999999999,0.8110999999999999,1,-0.1254945
coupled_winner,openai_large,2hop__683203_72813,2hop__683203_72813,musique,0.3,0.0,0.8110999999999999,0.8110999999999999,1,-0.12007799999999999
coupled_winner,openai_large,2hop__142130_67668,2hop__142130_67668,musique,0.3,0.0,0.8110999999999999,0.8110999999999999,1,-0.0003159999999999999
coupled_winner,openai_large,2hop__696442_51329,2hop__696442_51329,musique,0.3,0.0,1.4711,1.4711,1,-0.0018239999999999923
coupled_winner,openai_large,2hop__159146_120065,2hop__159146_120065,musique,0.3,0.0,0.8110999999999999,0.8110999999999999,1,-0.0018919999999999996
coupled_winner,openai_large,3hop2__132957_76377_40768,3hop2__132957_76377_40768,musique,0.3,0.0,0.8110999999999999,0.8110999999999999,1,-0.25032
coupled_winner,openai_large,3hop1__131829_39743_24526,3hop1__131829_39743_24526,musique,0.3,0.0,0.8110999999999999,0.8110999999999999,1,-0.0007735000000000007
coupled_winner,openai_large,2hop__23297_23366,2hop__23297_23366,musique,0.3,0.0,0.8110999999999999,0.8110999999999999,1,0.000549
coupled_winner,openai_large,2hop__304852_758385,2hop__304852_758385,musique,0.3,0.0,1.4711,1.4711,1,0.003963999999999995
coupled_winner,openai_large,2hop__554167_451128,2hop__554167_451128,musique,0.3,0.0,1.4711,1.4711,1,0.250001
coupled_winner,openai_large,3hop1__17192_78396_42428,3hop1__17192_78396_42428,musique,0.3,1.2399,0.8438999999999999,-0.39600000000000013,0,0.0
coupled_winner,openai_large,2hop__86689_728109,2hop__86689_728109,musique,0.3,0.0,0.8110999999999999,0.8110999999999999,1,-0.0034351999999999994
coupled_winner,openai_large,3hop1__285585_538202_84283,3hop1__285585_538202_84283,musique,0.3,0.0,1.4711,1.4711,1,0.2496515
coupled_winner,openai_large,3hop1__41865_55331_34700,3hop1__41865_55331_34700,musique,0.3,0.0,0.8110999999999999,0.8110999999999999,1,-0.0004624999999999998
coupled_winner,openai_large,2hop__252311_366220,2hop__252311_366220,musique,0.3,0.0,1.4711,1.4711,1,-0.00028900000000001147
coupled_winner,openai_large,3hop2__57233_105140_56883,3hop2__57233_105140_56883,musique,0.3,0.0,1.4711,1.4711,1,0.009234999999999993
coupled_winner,openai_large,2hop__744371_78851,2hop__744371_78851,musique,0.3,0.0,0.8110999999999999,0.8110999999999999,1,-0.0005599999999999997
coupled_winner,openai_large,2hop__29367_29376,2hop__29367_29376,musique,0.3,0.0,0.8110999999999999,0.8110999999999999,1,-4.149999999999987e-05
coupled_winner,openai_large,4hop2__9988_158985_70784_79935,4hop2__9988_158985_70784_79935,musique,0.3,0.0,1.1411,1.1411,1,-0.11709900000000002
coupled_winner,openai_large,2hop__58691_192417,2hop__58691_192417,musique,0.3,0.0,1.4711,1.4711,1,0.249519
coupled_winner,anthropic_large,2hop__511176_22458,2hop__511176_22458,musique,0.4,0.9375,0.5,-0.4375,0,0.0
coupled_winner,anthropic_large,2hop__104095_40502,2hop__104095_40502,musique,0.4,1.01,0.5,-0.51,0,0.0
coupled_winner,anthropic_large,2hop__2299_1783,2hop__2299_1783,musique,0.4,0.0,1.4775,1.4775,1,-0.0042280000000000095
coupled_winner,anthropic_large,2hop__61714_80069,2hop__61714_80069,musique,0.4,0.0,0.5,0.5,1,-0.13236900000000001
coupled_winner,anthropic_large,3hop1__106042_64399_53006,3hop1__106042_64399_53006,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,3hop1__9285_5188_23307,3hop1__9285_5188_23307,musique,0.4,0.9375,0.5,-0.4375,0,0.0
coupled_winner,anthropic_large,3hop1__92788_648104_13493,3hop1__92788_648104_13493,musique,0.4,0.0,0.5,0.5,1,-0.0079305
coupled_winner,anthropic_large,2hop__367336_97805,2hop__367336_97805,musique,0.4,0.0,1.5,1.5,1,-0.005279000000000006
coupled_winner,anthropic_large,3hop1__622497_160088_73916,3hop1__622497_160088_73916,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,3hop1__796649_720914_27537,3hop1__796649_720914_27537,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,2hop__66167_90991,2hop__66167_90991,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,2hop__6745_6731,2hop__6745_6731,musique,0.4,0.0,1.5,1.5,1,0.2428188
coupled_winner,anthropic_large,2hop__50068_494136,2hop__50068_494136,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,2hop__347652_47134,2hop__347652_47134,musique,0.4,0.0,1.5,1.5,1,-0.004158999999999996
coupled_winner,anthropic_large,2hop__450600_158262,2hop__450600_158262,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,2hop__354635_174222,2hop__354635_174222,musique,0.4,0.0,1.4775,1.4775,1,0.24196499999999999
coupled_winner,anthropic_large,2hop__519160_78303,2hop__519160_78303,musique,0.4,1.1875,1.0,-0.1875,0,0.0
coupled_winner,anthropic_large,2hop__56851_343058,2hop__56851_343058,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,3hop1__157177_625046_613900,3hop1__157177_625046_613900,musique,0.4,0.0,1.5,1.5,1,0.23597
coupled_winner,anthropic_large,2hop__176712_8311,2hop__176712_8311,musique,0.4,0.0,1.5,1.5,1,0.243964
coupled_winner,anthropic_large,2hop__94629_1110,2hop__94629_1110,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,2hop__53147_7298,2hop__53147_7298,musique,0.4,1.2176,1.0,-0.21760000000000002,0,0.0
coupled_winner,anthropic_large,2hop__695432_18803,2hop__695432_18803,musique,0.4,0.0,1.0,1.0,1,0.1199565
coupled_winner,anthropic_large,2hop__370911_589237,2hop__370911_589237,musique,0.4,0.0,1.5,1.5,1,0.2432708
coupled_winner,anthropic_large,3hop1__398232_326948_10972,3hop1__398232_326948_10972,musique,0.4,0.0,1.5,1.5,1,0.243677
coupled_winner,anthropic_large,3hop1__64694_34179_23375,3hop1__64694_34179_23375,musique,0.4,0.0,1.5,1.5,1,-0.02176699999999998
coupled_winner,anthropic_large,2hop__79875_84469,2hop__79875_84469,musique,0.4,0.0,1.5,1.5,1,-0.007200000000000012
coupled_winner,anthropic_large,4hop2__161602_426860_88460_21074,4hop2__161602_426860_88460_21074,musique,0.4,0.9375,0.5,-0.4375,0,0.0
coupled_winner,anthropic_large,3hop1__497845_629431_124169,3hop1__497845_629431_124169,musique,0.4,0.0,1.0,1.0,1,0.1175275
coupled_winner,anthropic_large,2hop__78756_198548,2hop__78756_198548,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,2hop__175175_347233,2hop__175175_347233,musique,0.4,0.0,1.5,1.5,1,-0.005225000000000007
coupled_winner,anthropic_large,2hop__13731_801817,2hop__13731_801817,musique,0.4,0.0,0.5,0.5,1,-0.260721
coupled_winner,anthropic_large,2hop__67660_81007,2hop__67660_81007,musique,0.4,0.0,0.5,0.5,1,-0.005051
coupled_winner,anthropic_large,2hop__6827_55848,2hop__6827_55848,musique,0.4,0.0,0.7774999999999999,0.7774999999999999,1,-0.0067199999999999985
coupled_winner,anthropic_large,3hop2__14777_8533_9331,3hop2__14777_8533_9331,musique,0.4,0.9375,0.5,-0.4375,0,0.0
coupled_winner,anthropic_large,3hop1__843207_755530_88011,3hop1__843207_755530_88011,musique,0.4,0.0,0.5,0.5,1,-0.0055915
coupled_winner,anthropic_large,2hop__28287_89399,2hop__28287_89399,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,2hop__39954_80303,2hop__39954_80303,musique,0.4,0.0,1.5,1.5,1,-0.0033289999999999986
coupled_winner,anthropic_large,2hop__233551_746883,2hop__233551_746883,musique,0.4,0.0,1.5,1.5,1,0.245238
coupled_winner,anthropic_large,2hop__673655_316668,2hop__673655_316668,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,2hop__326140_9237,2hop__326140_9237,musique,0.4,0.0,1.4984,1.4984,1,-0.005315999999999987
coupled_winner,anthropic_large,2hop__153573_109006,2hop__153573_109006,musique,0.4,0.0,0.5,0.5,1,-0.005479
coupled_winner,anthropic_large,2hop__199216_33564,2hop__199216_33564,musique,0.4,0.0,0.5,0.5,1,-0.009235
coupled_winner,anthropic_large,2hop__475070_532404,2hop__475070_532404,musique,0.4,0.0,0.7774999999999999,0.7774999999999999,1,-0.005833500000000001
coupled_winner,anthropic_large,3hop1__145427_106426_77199,3hop1__145427_106426_77199,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,2hop__445963_6095,2hop__445963_6095,musique,0.4,0.0,1.5,1.5,1,-0.005055000000000004
coupled_winner,anthropic_large,3hop1__617062_127905_92225,3hop1__617062_127905_92225,musique,0.4,0.0,1.5,1.5,1,-0.005437999999999998
coupled_winner,anthropic_large,4hop1__860115_798482_131926_13165,4hop1__860115_798482_131926_13165,musique,0.4,0.9375,0.5,-0.4375,0,0.0
coupled_winner,anthropic_large,2hop__289517_139339,2hop__289517_139339,musique,0.4,0.0,1.5,1.5,1,0.2433825
coupled_winner,anthropic_large,2hop__574419_270105,2hop__574419_270105,musique,0.4,0.0,0.5,0.5,1,-0.253889
coupled_winner,anthropic_large,3hop1__103890_10659_67187,3hop1__103890_10659_67187,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,3hop1__483634_720378_15538,3hop1__483634_720378_15538,musique,0.4,0.0,1.0,1.0,1,-0.13005699999999998
coupled_winner,anthropic_large,2hop__161872_21567,2hop__161872_21567,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,3hop1__158848_66089_86107,3hop1__158848_66089_86107,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,2hop__337223_56873,2hop__337223_56873,musique,0.4,0.0,1.4775,1.4775,1,0.2433765
coupled_winner,anthropic_large,3hop1__90327_78276_68042,3hop1__90327_78276_68042,musique,0.4,0.9375,0.5,-0.4375,0,0.0
coupled_winner,anthropic_large,2hop__62823_654855,2hop__62823_654855,musique,0.4,0.0,1.4975,1.4975,1,0.244273
coupled_winner,anthropic_large,3hop2__89048_860687_66294,3hop2__89048_860687_66294,musique,0.4,1.0511,0.5,-0.5510999999999999,0,0.0
coupled_winner,anthropic_large,2hop__31585_61048,2hop__31585_61048,musique,0.4,0.0,1.5,1.5,1,-0.007856000000000002
coupled_winner,anthropic_large,3hop1__93963_170667_18967,3hop1__93963_170667_18967,musique,0.4,1.3976000000000002,1.5,0.10239999999999982,0,0.0
coupled_winner,anthropic_large,3hop1__145924_131905_41948,3hop1__145924_131905_41948,musique,0.4,1.1875,1.0,-0.1875,0,0.0
coupled_winner,anthropic_large,2hop__135963_486257,2hop__135963_486257,musique,0.4,0.0,0.5,0.5,1,-0.004824
coupled_winner,anthropic_large,3hop1__390673_228453_86925,3hop1__390673_228453_86925,musique,0.4,0.9375,0.5,-0.4375,0,0.0
coupled_winner,anthropic_large,2hop__799936_20273,2hop__799936_20273,musique,0.4,0.0,1.4775,1.4775,1,-0.005026000000000003
coupled_winner,anthropic_large,2hop__245835_762148,2hop__245835_762148,musique,0.4,0.0,1.5,1.5,1,-0.004919000000000007
coupled_winner,anthropic_large,2hop__593397_224832,2hop__593397_224832,musique,0.4,0.0,1.49,1.49,1,-0.005569999999999964
coupled_winner,anthropic_large,2hop__488811_30110,2hop__488811_30110,musique,0.4,0.0,0.5396000000000001,0.5396000000000001,1,-0.0049735000000000005
coupled_winner,anthropic_large,2hop__48784_70131,2hop__48784_70131,musique,0.4,0.0,0.6350999999999999,0.6350999999999999,1,-0.006358000000000001
coupled_winner,anthropic_large,3hop1__321720_650651_7262,3hop1__321720_650651_7262,musique,0.4,0.0,1.5,1.5,1,0.238649
coupled_winner,anthropic_large,2hop__21103_16334,2hop__21103_16334,musique,0.4,0.0,0.5,0.5,1,-0.009387
coupled_winner,anthropic_large,3hop1__103197_214799_259594,3hop1__103197_214799_259594,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,3hop1__354480_834494_34109,3hop1__354480_834494_34109,musique,0.4,0.9375,0.5,-0.4375,0,0.0
coupled_winner,anthropic_large,4hop3__373866_5189_38229_86687,4hop3__373866_5189_38229_86687,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,3hop1__119402_102039_158266,3hop1__119402_102039_158266,musique,0.4,0.0,1.5,1.5,1,-0.005087999999999981
coupled_winner,anthropic_large,2hop__80546_75184,2hop__80546_75184,musique,0.4,0.0,1.5,1.5,1,0.119541
coupled_winner,anthropic_large,3hop1__86965_488922_4093,3hop1__86965_488922_4093,musique,0.4,0.0,0.5,0.5,1,-0.006529
coupled_winner,anthropic_large,2hop__635187_861533,2hop__635187_861533,musique,0.4,0.0,1.5,1.5,1,0.242896
coupled_winner,anthropic_large,2hop__333020_69048,2hop__333020_69048,musique,0.4,0.0,0.5,0.5,1,-0.0033225
coupled_winner,anthropic_large,2hop__80673_510545,2hop__80673_510545,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,2hop__84937_148696,2hop__84937_148696,musique,0.4,0.0,1.5,1.5,1,0.2425575
coupled_winner,anthropic_large,4hop3__710473_354093_254885_76356,4hop3__710473_354093_254885_76356,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,3hop2__43283_12039_93690,3hop2__43283_12039_93690,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,3hop1__131820_59747_43101,3hop1__131820_59747_43101,musique,0.4,0.0,1.4975,1.4975,1,-0.006256999999999985
coupled_winner,anthropic_large,2hop__29752_814677,2hop__29752_814677,musique,0.4,0.0,0.5,0.5,1,-0.011457
coupled_winner,anthropic_large,3hop1__67704_237521_291682,3hop1__67704_237521_291682,musique,0.4,1.3775,1.5,0.12250000000000005,0,0.0
coupled_winner,anthropic_large,3hop1__401538_132457_47686,3hop1__401538_132457_47686,musique,0.4,0.0,0.5974999999999999,0.5974999999999999,1,-0.130774
coupled_winner,anthropic_large,4hop1__364476_439408_131976_90181,4hop1__364476_439408_131976_90181,musique,0.4,0.0,1.5,1.5,1,-0.009476000000000012
coupled_winner,anthropic_large,3hop2__326964_7719_7713,3hop2__326964_7719_7713,musique,0.4,0.0,1.5,1.5,1,0.11441979999999999
coupled_winner,anthropic_large,4hop1__199881_378185_282674_759393,4hop1__199881_378185_282674_759393,musique,0.4,1.1875,1.0,-0.1875,0,0.0
coupled_winner,anthropic_large,3hop2__140194_49541_51068,3hop2__140194_49541_51068,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,2hop__75207_365216,2hop__75207_365216,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,3hop1__31995_24918_24939,3hop1__31995_24918_24939,musique,0.4,0.0,1.5,1.5,1,0.239038
coupled_winner,anthropic_large,2hop__852122_150107,2hop__852122_150107,musique,0.4,0.0,1.5,1.5,1,0.245626
coupled_winner,anthropic_large,2hop__30905_189318,2hop__30905_189318,musique,0.4,0.0,0.5,0.5,1,-0.0060669999999999995
coupled_winner,anthropic_large,3hop1__53690_161697_49779,3hop1__53690_161697_49779,musique,0.4,0.0,1.5,1.5,1,-0.004529000000000005
coupled_winner,anthropic_large,2hop__632161_643449,2hop__632161_643449,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,2hop__468778_88165,2hop__468778_88165,musique,0.4,0.0,1.5,1.5,1,0.245258
coupled_winner,anthropic_large,2hop__73921_807969,2hop__73921_807969,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,2hop__15368_17873,2hop__15368_17873,musique,0.4,1.1875,1.0,-0.1875,0,0.0
coupled_winner,anthropic_large,2hop__705035_152093,2hop__705035_152093,musique,0.4,0.0,1.4775,1.4775,1,-0.004675999999999986
coupled_winner,anthropic_large,2hop__3131_3300,2hop__3131_3300,musique,0.4,0.0,1.0,1.0,1,0.11778
coupled_winner,anthropic_large,3hop1__587540_514761_594810,3hop1__587540_514761_594810,musique,0.4,0.9375,0.5,-0.4375,0,0.0
coupled_winner,anthropic_large,3hop2__30956_65244_84681,3hop2__30956_65244_84681,musique,0.4,0.0,1.46,1.46,1,0.24174199999999998
coupled_winner,anthropic_large,4hop1__360072_508773_85832_745702,4hop1__360072_508773_85832_745702,musique,0.4,0.0,1.4775,1.4775,1,-0.006420000000000009
coupled_winner,anthropic_large,2hop__42578_55840,2hop__42578_55840,musique,0.4,0.0,1.5,1.5,1,-0.005950000000000011
coupled_winner,anthropic_large,2hop__49887_573255,2hop__49887_573255,musique,0.4,0.0,1.5,1.5,1,-0.00583000000000003
coupled_winner,anthropic_large,3hop2__14253_76873_64554,3hop2__14253_76873_64554,musique,0.4,0.0,1.5,1.5,1,-0.004941000000000001
coupled_winner,anthropic_large,2hop__6265_718451,2hop__6265_718451,musique,0.4,0.0,0.5,0.5,1,-0.005507
coupled_winner,anthropic_large,4hop3__316459_41402_157761_13584,4hop3__316459_41402_157761_13584,musique,0.4,0.0,1.1275,1.1275,1,0.099869
coupled_winner,anthropic_large,2hop__538412_126089,2hop__538412_126089,musique,0.4,0.0,1.5,1.5,1,-0.005671999999999983
coupled_winner,anthropic_large,2hop__150866_11402,2hop__150866_11402,musique,0.4,0.0,0.5,0.5,1,-0.0055745000000000005
coupled_winner,anthropic_large,2hop__51113_84616,2hop__51113_84616,musique,0.4,0.9375,0.5,-0.4375,0,0.0
coupled_winner,anthropic_large,2hop__810411_159673,2hop__810411_159673,musique,0.4,0.9375,0.5,-0.4375,0,0.0
coupled_winner,anthropic_large,3hop1__30390_36635_87083,3hop1__30390_36635_87083,musique,0.4,0.0,0.5,0.5,1,-0.007626000000000001
coupled_winner,anthropic_large,2hop__29349_92763,2hop__29349_92763,musique,0.4,0.0,1.5,1.5,1,-0.007473999999999981
coupled_winner,anthropic_large,2hop__525581_161450,2hop__525581_161450,musique,0.4,0.0,0.5,0.5,1,-0.004017
coupled_winner,anthropic_large,3hop1__768500_730460_78782,3hop1__768500_730460_78782,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,3hop1__158139_19788_15107,3hop1__158139_19788_15107,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,2hop__418360_67370,2hop__418360_67370,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,3hop1__132798_40769_64047,3hop1__132798_40769_64047,musique,0.4,0.0,0.7774999999999999,0.7774999999999999,1,-0.005838999999999999
coupled_winner,anthropic_large,2hop__10620_79092,2hop__10620_79092,musique,0.4,0.0,0.5,0.5,1,-0.006143
coupled_winner,anthropic_large,3hop2__104979_23308_28343,3hop2__104979_23308_28343,musique,0.4,0.0,1.1716,1.1716,1,-0.131775
coupled_winner,anthropic_large,3hop1__38426_91850_685675,3hop1__38426_91850_685675,musique,0.4,0.0,1.4775,1.4775,1,-0.0064730000000000065
coupled_winner,anthropic_large,2hop__122140_37168,2hop__122140_37168,musique,0.4,0.0,1.4775,1.4775,1,-0.006515999999999994
coupled_winner,anthropic_large,2hop__44259_747874,2hop__44259_747874,musique,0.4,0.0,1.5,1.5,1,-0.0046760000000000135
coupled_winner,anthropic_large,2hop__88834_356793,2hop__88834_356793,musique,0.4,0.0,1.5,1.5,1,-0.005229999999999985
coupled_winner,anthropic_large,4hop2__567956_39078_8987_8974,4hop2__567956_39078_8987_8974,musique,0.4,0.9375,0.5,-0.4375,0,0.0
coupled_winner,anthropic_large,2hop__780238_110949,2hop__780238_110949,musique,0.4,0.0,1.5,1.5,1,-0.0047729999999999995
coupled_winner,anthropic_large,3hop2__781093_467331_162182,3hop2__781093_467331_162182,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,2hop__16844_42173,2hop__16844_42173,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,2hop__373544_66723,2hop__373544_66723,musique,0.4,0.0,1.4775,1.4775,1,0.1202875
coupled_winner,anthropic_large,2hop__683203_72813,2hop__683203_72813,musique,0.4,1.1875,1.0,-0.1875,0,0.0
coupled_winner,anthropic_large,2hop__142130_67668,2hop__142130_67668,musique,0.4,0.0,1.5,1.5,1,0.24448999999999999
coupled_winner,anthropic_large,2hop__696442_51329,2hop__696442_51329,musique,0.4,0.0,1.5,1.5,1,-0.005213999999999996
coupled_winner,anthropic_large,2hop__159146_120065,2hop__159146_120065,musique,0.4,0.0,1.0474999999999999,1.0474999999999999,1,0.119051
coupled_winner,anthropic_large,3hop2__132957_76377_40768,3hop2__132957_76377_40768,musique,0.4,0.0,0.8916,0.8916,1,-0.255781
coupled_winner,anthropic_large,3hop1__131829_39743_24526,3hop1__131829_39743_24526,musique,0.4,0.0,0.5,0.5,1,-0.008096500000000001
coupled_winner,anthropic_large,2hop__23297_23366,2hop__23297_23366,musique,0.4,0.0,0.69,0.69,1,-0.006021
coupled_winner,anthropic_large,2hop__304852_758385,2hop__304852_758385,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,2hop__554167_451128,2hop__554167_451128,musique,0.4,0.0,1.5,1.5,1,0.245069
coupled_winner,anthropic_large,3hop1__17192_78396_42428,3hop1__17192_78396_42428,musique,0.4,0.0,0.7774999999999999,0.7774999999999999,1,-0.006699999999999999
coupled_winner,anthropic_large,2hop__86689_728109,2hop__86689_728109,musique,0.4,0.0,1.5,1.5,1,0.2378238
coupled_winner,anthropic_large,3hop1__285585_538202_84283,3hop1__285585_538202_84283,musique,0.4,0.0,1.5,1.5,1,0.24441449999999998
coupled_winner,anthropic_large,3hop1__41865_55331_34700,3hop1__41865_55331_34700,musique,0.4,0.0,1.5,1.5,1,0.24181550000000002
coupled_winner,anthropic_large,2hop__252311_366220,2hop__252311_366220,musique,0.4,0.0,1.4775,1.4775,1,-0.00473599999999999
coupled_winner,anthropic_large,3hop2__57233_105140_56883,3hop2__57233_105140_56883,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,2hop__744371_78851,2hop__744371_78851,musique,0.4,0.0,0.5,0.5,1,-0.0072780000000000015
coupled_winner,anthropic_large,2hop__29367_29376,2hop__29367_29376,musique,0.4,0.0,1.5,1.5,1,0.2456305
coupled_winner,anthropic_large,4hop2__9988_158985_70784_79935,4hop2__9988_158985_70784_79935,musique,0.4,1.4375,1.5,0.0625,0,0.0
coupled_winner,anthropic_large,2hop__58691_192417,2hop__58691_192417,musique,0.4,0.0,0.5,0.5,1,-0.004861
coupled_audit,openai_small,2hop__511176_22458,2hop__511176_22458,musique,0.25,0.75,1.4375,0.6875,1,0.2554608
coupled_audit,openai_small,2hop__104095_40502,2hop__104095_40502,musique,0.25,0.7975,1.01,0.21250000000000002,1,0.0086454
coupled_audit,openai_small,2hop__2299_1783,2hop__2299_1783,musique,0.25,0.51,1.2975,0.7875000000000001,1,0.0013102000000000114
coupled_audit,openai_small,2hop__61714_80069,2hop__61714_80069,musique,0.25,0.75,1.1875,0.4375,1,0.0026067999999999925
coupled_audit,openai_small,3hop1__106042_64399_53006,3hop1__106042_64399_53006,musique,0.25,0.7296,1.4271,0.6975,1,0.012556600000000029
coupled_audit,openai_small,3hop1__9285_5188_23307,3hop1__9285_5188_23307,musique,0.25,0.75,0.9375,0.1875,1,0.008790200000000001
coupled_audit,openai_small,3hop1__92788_648104_13493,3hop1__92788_648104_13493,musique,0.25,0.75,0.9375,0.1875,1,0.0024120999999999995
coupled_audit,openai_small,2hop__367336_97805,2hop__367336_97805,musique,0.25,0.64,1.3775,0.7374999999999999,1,0.002057200000000009
coupled_audit,openai_small,3hop1__622497_160088_73916,3hop1__622497_160088_73916,musique,0.25,0.75,1.1875,0.4375,1,-0.11751580000000002
coupled_audit,openai_small,3hop1__796649_720914_27537,3hop1__796649_720914_27537,musique,0.25,0.7975,1.01,0.21250000000000002,1,-0.24191079999999998
coupled_audit,openai_small,2hop__66167_90991,2hop__66167_90991,musique,0.25,0.75,0.9375,0.1875,1,-0.2322132
coupled_audit,openai_small,2hop__6745_6731,2hop__6745_6731,musique,0.25,1.25,0.9375,-0.3125,0,0.0
coupled_audit,openai_small,2hop__50068_494136,2hop__50068_494136,musique,0.25,0.75,0.9375,0.1875,1,-0.241707
coupled_audit,openai_small,2hop__347652_47134,2hop__347652_47134,musique,0.25,0.75,1.4375,0.6875,1,0.001486199999999993
coupled_audit,openai_small,2hop__450600_158262,2hop__450600_158262,musique,0.25,0.75,1.4375,0.6875,1,0.006902400000000003
coupled_audit,openai_small,2hop__354635_174222,2hop__354635_174222,musique,0.25,0.91,1.1975,0.2875,1,0.0022718
coupled_audit,openai_small,2hop__519160_78303,2hop__519160_78303,musique,0.25,0.75,0.9375,0.1875,1,-0.11717820000000001
coupled_audit,openai_small,2hop__56851_343058,2hop__56851_343058,musique,0.25,0.75,0.9375,0.1875,1,-0.24072280000000001
coupled_audit,openai_small,3hop1__157177_625046_613900,3hop1__157177_625046_613900,musique,0.25,0.75,0.9375,0.1875,1,0.0016198000000000002
coupled_audit,openai_small,2hop__176712_8311,2hop__176712_8311,musique,0.25,0.75,1.4375,0.6875,1,0.251698
coupled_audit,openai_small,2hop__94629_1110,2hop__94629_1110,musique,0.25,0.75,1.4375,0.6875,1,0.008561199999999991
coupled_audit,openai_small,2hop__53147_7298,2hop__53147_7298,musique,0.25,0.75,0.9375,0.1875,1,-0.11811479999999999
coupled_audit,openai_small,2hop__695432_18803,2hop__695432_18803,musique,0.25,0.75,0.9375,0.1875,1,0.0017966999999999998
coupled_audit,openai_small,2hop__370911_589237,2hop__370911_589237,musique,0.25,1.25,0.9375,-0.3125,0,0.0
