mechanism,worker_id,task_id,cluster_id,family,offset,baseline_payoff,deviation_payoff,deviation_gain,selection_change,principal_value_change
coupled_audit,openai_large,3hop1__135794_87694_64412,3hop1__135794_87694_64412,musique,0.5,0.75,1.0,0.25,1,-0.11951200000000001
coupled_audit,openai_large,3hop1__857_846_7798,3hop1__857_846_7798,musique,0.5,0.5,0.5,0.0,0,0.0
coupled_audit,openai_large,3hop2__304722_297619_63959,3hop2__304722_297619_63959,musique,0.5,0.75,1.0,0.25,1,0.12196560000000001
coupled_audit,openai_large,3hop1__756602_831637_91775,3hop1__756602_831637_91775,musique,0.5,0.75,1.0,0.25,0,0.0
coupled_audit,openai_large,3hop1__28841_547811_41132,3hop1__28841_547811_41132,musique,0.5,0.75,0.0,-0.75,0,0.0
coupled_audit,openai_large,3hop2__27069_92991_76291,3hop2__27069_92991_76291,musique,0.5,0.75,1.5,0.75,1,0.249414
coupled_audit,openai_large,4hop1__767417_624859_355213_203322,4hop1__767417_624859_355213_203322,musique,0.5,0.75,0.5,-0.25,1,-0.002032
coupled_audit,openai_large,4hop1__58323_375563_161848_28750,4hop1__58323_375563_161848_28750,musique,0.5,0.75,0.5,-0.25,1,-0.001972
coupled_audit,openai_large,4hop1__802394_153080_159767_81096,4hop1__802394_153080_159767_81096,musique,0.5,0.75,0.5,-0.25,1,-0.0021504000000000002
coupled_audit,openai_large,4hop1__145422_698949_157828_162309,4hop1__145422_698949_157828_162309,musique,0.5,0.75,0.5,-0.25,1,-0.0005034999999999996
coupled_audit,openai_large,4hop1__152562_5274_458768_33632,4hop1__152562_5274_458768_33632,musique,0.5,0.75,0.5,-0.25,1,-0.243925
coupled_audit,openai_large,4hop3__193820_466199_128875_72134,4hop3__193820_466199_128875_72134,musique,0.5,0.75,1.5,0.75,1,-0.0004079999999999917
coupled_audit,openai_large,4hop1__56635_49925_13759_736921,4hop1__56635_49925_13759_736921,musique,0.5,0.75,1.5,0.75,1,-0.0005640000000000089
coupled_audit,openai_large,4hop1__73810_32392_823060_610794,4hop1__73810_32392_823060_610794,musique,0.5,0.75,1.5,0.75,1,0.2446832
coupled_audit,openai_large,4hop1__161765_53706_795904_580996,4hop1__161765_53706_795904_580996,musique,0.5,0.75,0.5,-0.25,1,0.018472000000000002
coupled_audit,openai_large,4hop3__673447_132409_371500_35031,4hop3__673447_132409_371500_35031,musique,0.5,0.75,0.5,-0.25,1,-0.0021244999999999997
coupled_audit,anthropic_large,2hop__131951_643670,2hop__131951_643670,musique,0.25,0.51,0.09750000000000003,-0.4125,0,0.0
coupled_audit,anthropic_large,2hop__161151_42352,2hop__161151_42352,musique,0.25,0.99,1.5,0.51,1,-0.008522400000000013
coupled_audit,anthropic_large,2hop__691639_154896,2hop__691639_154896,musique,0.25,0.4375,0.5,0.0625,1,-0.0047905000000000005
coupled_audit,anthropic_large,2hop__13353_17738,2hop__13353_17738,musique,0.25,0.96,1.5,0.54,1,-0.005199000000000009
coupled_audit,anthropic_large,2hop__133116_533882,2hop__133116_533882,musique,0.25,0.2775000000000001,0.0,-0.2775000000000001,0,0.0
coupled_audit,anthropic_large,2hop__763840_144857,2hop__763840_144857,musique,0.25,0.99,1.0,0.010000000000000009,0,0.0
coupled_audit,anthropic_large,2hop__728887_159109,2hop__728887_159109,musique,0.25,0.69,0.5,-0.18999999999999995,0,0.0
coupled_audit,anthropic_large,2hop__84103_345851,2hop__84103_345851,musique,0.25,0.9775,1.5,0.5225,1,-0.006535999999999986
coupled_audit,anthropic_large,2hop__151705_141308,2hop__151705_141308,musique,0.25,0.3599999999999999,0.5,0.14000000000000012,1,-0.004926
coupled_audit,anthropic_large,2hop__158247_71142,2hop__158247_71142,musique,0.25,0.96,1.0,0.040000000000000036,0,0.0
coupled_audit,anthropic_large,3hop1__103662_443779_52195,3hop1__103662_443779_52195,musique,0.25,0.99,1.5,0.51,1,-0.006988000000000022
coupled_audit,anthropic_large,3hop1__469478_15840_36002,3hop1__469478_15840_36002,musique,0.25,0.4375,0.5,0.0625,1,-0.005581
coupled_audit,anthropic_large,3hop1__30885_160713_77246,3hop1__30885_160713_77246,musique,0.25,0.59,1.0,0.41000000000000003,1,0.112693
coupled_audit,anthropic_large,3hop1__222497_737465_93723,3hop1__222497_737465_93723,musique,0.25,0.99,1.5,0.51,1,-0.010500399999999993
coupled_audit,anthropic_large,3hop1__135794_87694_64412,3hop1__135794_87694_64412,musique,0.25,1.49,1.5,0.010000000000000009,0,0.0
coupled_audit,anthropic_large,3hop1__857_846_7798,3hop1__857_846_7798,musique,0.25,0.99,1.0,0.010000000000000009,0,0.0
coupled_audit,anthropic_large,3hop2__304722_297619_63959,3hop2__304722_297619_63959,musique,0.25,0.9375,1.5,0.5625,1,0.23368660000000002
coupled_audit,anthropic_large,3hop1__756602_831637_91775,3hop1__756602_831637_91775,musique,0.25,0.99,1.0,0.010000000000000009,0,0.0
coupled_audit,anthropic_large,3hop1__28841_547811_41132,3hop1__28841_547811_41132,musique,0.25,0.18999999999999995,0.0,-0.18999999999999995,0,0.0
coupled_audit,anthropic_large,3hop2__27069_92991_76291,3hop2__27069_92991_76291,musique,0.25,0.9775,1.5,0.5225,1,0.244198
coupled_audit,anthropic_large,4hop1__767417_624859_355213_203322,4hop1__767417_624859_355213_203322,musique,0.25,0.99,1.5,0.51,1,0.24032
coupled_audit,anthropic_large,4hop1__58323_375563_161848_28750,4hop1__58323_375563_161848_28750,musique,0.25,0.4375,0.5,0.0625,1,-0.005529999999999999
coupled_audit,anthropic_large,4hop1__802394_153080_159767_81096,4hop1__802394_153080_159767_81096,musique,0.25,0.99,1.5,0.51,1,0.2417656
coupled_audit,anthropic_large,4hop1__145422_698949_157828_162309,4hop1__145422_698949_157828_162309,musique,0.25,0.3599999999999999,0.5,0.14000000000000012,1,-0.007960499999999999
coupled_audit,anthropic_large,4hop1__152562_5274_458768_33632,4hop1__152562_5274_458768_33632,musique,0.25,1.49,1.5,0.010000000000000009,0,0.0
coupled_audit,anthropic_large,4hop3__193820_466199_128875_72134,4hop3__193820_466199_128875_72134,musique,0.25,0.9775,1.5,0.5225,1,-0.007315999999999989
coupled_audit,anthropic_large,4hop1__56635_49925_13759_736921,4hop1__56635_49925_13759_736921,musique,0.25,0.96,1.5,0.54,1,-0.006991999999999998
coupled_audit,anthropic_large,4hop1__73810_32392_823060_610794,4hop1__73810_32392_823060_610794,musique,0.25,0.99,1.5,0.51,1,0.23985320000000002
coupled_audit,anthropic_large,4hop1__161765_53706_795904_580996,4hop1__161765_53706_795904_580996,musique,0.25,0.7775000000000001,0.5,-0.2775000000000001,0,0.0
coupled_audit,anthropic_large,4hop3__673447_132409_371500_35031,4hop3__673447_132409_371500_35031,musique,0.25,0.6599999999999999,1.0,0.3400000000000001,1,0.1183035
separated_audit,openai_small,2hop__131951_643670,2hop__131951_643670,musique,-0.15,0.5774999999999999,0.75,0.1725000000000001,0,0.0
separated_audit,openai_small,2hop__161151_42352,2hop__161151_42352,musique,-0.15,0.9375,0.84,-0.09750000000000003,-1,-0.008522400000000013
separated_audit,openai_small,2hop__691639_154896,2hop__691639_154896,musique,-0.15,0.64,0.7975000000000001,0.15750000000000008,0,0.0
separated_audit,openai_small,2hop__13353_17738,2hop__13353_17738,musique,-0.15,0.84,0.6975,-0.14249999999999996,0,0.0
separated_audit,openai_small,2hop__133116_533882,2hop__133116_533882,musique,-0.15,0.51,0.6975,0.1875,0,0.0
separated_audit,openai_small,2hop__763840_144857,2hop__763840_144857,musique,-0.15,0.51,0.6975,0.1875,0,0.0
separated_audit,openai_small,2hop__728887_159109,2hop__728887_159109,musique,-0.15,0.51,0.6975,0.1875,0,0.0
separated_audit,openai_small,2hop__84103_345851,2hop__84103_345851,musique,-0.15,0.9099999999999999,0.7974999999999999,-0.11250000000000004,0,0.0
separated_audit,openai_small,2hop__151705_141308,2hop__151705_141308,musique,-0.15,0.64,0.7975000000000001,0.15750000000000008,0,0.0
separated_audit,openai_small,2hop__158247_71142,2hop__158247_71142,musique,-0.15,0.74,0.7475,0.007500000000000062,0,0.0
separated_audit,openai_small,3hop1__103662_443779_52195,3hop1__103662_443779_52195,musique,-0.15,0.9099999999999999,0.7974999999999999,-0.11250000000000004,0,0.0
separated_audit,openai_small,3hop1__469478_15840_36002,3hop1__469478_15840_36002,musique,-0.15,0.51,0.6975,0.1875,0,0.0
separated_audit,openai_small,3hop1__30885_160713_77246,3hop1__30885_160713_77246,musique,-0.15,0.51,0.6975,0.1875,0,0.0
separated_audit,openai_small,3hop1__222497_737465_93723,3hop1__222497_737465_93723,musique,-0.15,0.9375,0.84,-0.09750000000000003,-1,-0.010500399999999993
separated_audit,openai_small,3hop1__135794_87694_64412,3hop1__135794_87694_64412,musique,-0.15,0.5774999999999999,0.75,0.1725000000000001,0,0.0
separated_audit,openai_small,3hop1__857_846_7798,3hop1__857_846_7798,musique,-0.15,0.9099999999999999,0.7974999999999999,-0.11250000000000004,0,0.0
separated_audit,openai_small,3hop2__304722_297619_63959,3hop2__304722_297619_63959,musique,-0.15,0.64,0.7975000000000001,0.15750000000000008,-1,0.23368660000000002
separated_audit,openai_small,3hop1__756602_831637_91775,3hop1__756602_831637_91775,musique,-0.15,0.9099999999999999,0.7974999999999999,-0.11250000000000004,0,0.0
separated_audit,openai_small,3hop1__28841_547811_41132,3hop1__28841_547811_41132,musique,-0.15,0.9099999999999999,0.7974999999999999,-0.11250000000000004,0,0.0
separated_audit,openai_small,3hop2__27069_92991_76291,3hop2__27069_92991_76291,musique,-0.15,0.71,0.7474999999999999,0.03749999999999998,0,0.0
separated_audit,openai_small,4hop1__767417_624859_355213_203322,4hop1__767417_624859_355213_203322,musique,-0.15,0.4375,0.64,0.2025,-1,0.24032
separated_audit,openai_small,4hop1__58323_375563_161848_28750,4hop1__58323_375563_161848_28750,musique,-0.15,0.64,0.7975000000000001,0.15750000000000008,0,0.0
separated_audit,openai_small,4hop1__802394_153080_159767_81096,4hop1__802394_153080_159767_81096,musique,-0.15,0.4375,0.64,0.2025,-1,0.2417656
separated_audit,openai_small,4hop1__145422_698949_157828_162309,4hop1__145422_698949_157828_162309,musique,-0.15,0.51,0.6975,0.1875,0,0.0
separated_audit,openai_small,4hop1__152562_5274_458768_33632,4hop1__152562_5274_458768_33632,musique,-0.15,0.71,0.7474999999999999,0.03749999999999998,0,0.0
separated_audit,openai_small,4hop3__193820_466199_128875_72134,4hop3__193820_466199_128875_72134,musique,-0.15,0.51,0.6975,0.1875,0,0.0
separated_audit,openai_small,4hop1__56635_49925_13759_736921,4hop1__56635_49925_13759_736921,musique,-0.15,0.84,0.6975,-0.14249999999999996,0,0.0
separated_audit,openai_small,4hop1__73810_32392_823060_610794,4hop1__73810_32392_823060_610794,musique,-0.15,0.4375,0.64,0.2025,-1,0.23985320000000002
separated_audit,openai_small,4hop1__161765_53706_795904_580996,4hop1__161765_53706_795904_580996,musique,-0.15,0.5774999999999999,0.75,0.1725000000000001,0,0.0
separated_audit,openai_small,4hop3__673447_132409_371500_35031,4hop3__673447_132409_371500_35031,musique,-0.15,0.5774999999999999,0.75,0.1725000000000001,0,0.0
separated_audit,anthropic_small,2hop__131951_643670,2hop__131951_643670,musique,-0.35,0.22560000000000002,0.7191,0.49349999999999994,-1,0.0009459999999999999
separated_audit,anthropic_small,2hop__161151_42352,2hop__161151_42352,musique,-0.35,0.9216,1.0,0.07840000000000003,0,0.0
separated_audit,anthropic_small,2hop__691639_154896,2hop__691639_154896,musique,-0.35,0.39159999999999995,0.8150999999999999,0.4235,-1,0.0024581
separated_audit,anthropic_small,2hop__13353_17738,2hop__13353_17738,musique,-0.35,0.9516,0.6751,-0.27649999999999997,-1,-0.005199000000000009
separated_audit,anthropic_small,2hop__133116_533882,2hop__133116_533882,musique,-0.35,0.11640000000000006,0.6519,0.5355,-1,-0.003923
separated_audit,anthropic_small,2hop__763840_144857,2hop__763840_144857,musique,-0.35,0.11640000000000006,0.6519,0.5355,-1,0.24599300000000002
separated_audit,anthropic_small,2hop__728887_159109,2hop__728887_159109,musique,-0.35,0.9775,1.0,0.022499999999999964,0,0.0
separated_audit,anthropic_small,2hop__84103_345851,2hop__84103_345851,musique,-0.35,0.9831,0.7696000000000001,-0.2134999999999999,-1,0.0021072000000000035
separated_audit,anthropic_small,2hop__151705_141308,2hop__151705_141308,musique,-0.35,0.39159999999999995,0.8150999999999999,0.4235,-1,-0.004926
separated_audit,anthropic_small,2hop__158247_71142,2hop__158247_71142,musique,-0.35,0.9964,0.8319,-0.16449999999999998,-1,-0.008440000000000003
separated_audit,anthropic_small,3hop1__103662_443779_52195,3hop1__103662_443779_52195,musique,-0.35,0.9856,0.7791,-0.20650000000000002,-1,-0.006988000000000022
separated_audit,anthropic_small,3hop1__469478_15840_36002,3hop1__469478_15840_36002,musique,-0.35,0.3276000000000001,0.7791,0.4514999999999999,-1,0.002309
separated_audit,anthropic_small,3hop1__30885_160713_77246,3hop1__30885_160713_77246,musique,-0.35,0.39159999999999995,0.8150999999999999,0.4235,-1,0.0025626
separated_audit,anthropic_small,3hop1__222497_737465_93723,3hop1__222497_737465_93723,musique,-0.35,0.3275999999999999,0.0,-0.3275999999999999,0,0.0
separated_audit,anthropic_small,3hop1__135794_87694_64412,3hop1__135794_87694_64412,musique,-0.35,0.4375,0.84,0.40249999999999997,0,0.0
separated_audit,anthropic_small,3hop1__857_846_7798,3hop1__857_846_7798,musique,-0.35,0.9856,0.7791,-0.20650000000000002,0,0.0
separated_audit,anthropic_small,3hop2__304722_297619_63959,3hop2__304722_297619_63959,musique,-0.35,0.9676,1.0,0.032399999999999984,0,0.0
separated_audit,anthropic_small,3hop1__756602_831637_91775,3hop1__756602_831637_91775,musique,-0.35,0.9964,0.8319,-0.16449999999999998,-1,-0.003466999999999998
separated_audit,anthropic_small,3hop1__28841_547811_41132,3hop1__28841_547811_41132,musique,-0.35,0.5564,0.7419,0.1855,-1,-0.131551
separated_audit,anthropic_small,3hop2__27069_92991_76291,3hop2__27069_92991_76291,musique,-0.35,0.39159999999999995,0.8150999999999999,0.4235,-1,0.12686519999999998
separated_audit,anthropic_small,4hop1__767417_624859_355213_203322,4hop1__767417_624859_355213_203322,musique,-0.35,0.6716,0.7451,0.07350000000000001,0,0.0
separated_audit,anthropic_small,4hop1__58323_375563_161848_28750,4hop1__58323_375563_161848_28750,musique,-0.35,0.3276000000000001,0.7791,0.4514999999999999,-1,0.0015911999999999999
separated_audit,anthropic_small,4hop1__802394_153080_159767_81096,4hop1__802394_153080_159767_81096,musique,-0.35,0.75,0.9775,0.22750000000000004,0,0.0
separated_audit,anthropic_small,4hop1__145422_698949_157828_162309,4hop1__145422_698949_157828_162309,musique,-0.35,0.22560000000000002,0.7191,0.49349999999999994,-1,0.0019141000000000002
separated_audit,anthropic_small,4hop1__152562_5274_458768_33632,4hop1__152562_5274_458768_33632,musique,-0.35,0.9516,0.6751,-0.27649999999999997,0,0.0
separated_audit,anthropic_small,4hop3__193820_466199_128875_72134,4hop3__193820_466199_128875_72134,musique,-0.35,0.9831,0.7696000000000001,-0.2134999999999999,-1,-0.007315999999999989
separated_audit,anthropic_small,4hop1__56635_49925_13759_736921,4hop1__56635_49925_13759_736921,musique,-0.35,0.9856,0.7791,-0.20650000000000002,-1,-0.006991999999999998
separated_audit,anthropic_small,4hop1__73810_32392_823060_610794,4hop1__73810_32392_823060_610794,musique,-0.35,0.9375,0.64,-0.2975,0,0.0
separated_audit,anthropic_small,4hop1__161765_53706_795904_580996,4hop1__161765_53706_795904_580996,musique,-0.35,0.9216,1.0,0.07840000000000003,0,0.0
separated_audit,anthropic_small,4hop3__673447_132409_371500_35031,4hop3__673447_132409_371500_35031,musique,-0.35,0.22560000000000002,0.7191,0.49349999999999994,-1,0.0029291
separated_audit,openai_large,2hop__131951_643670,2hop__131951_643670,musique,0.05,0.75,0.6975,-0.05249999999999999,0,0.0
separated_audit,openai_large,2hop__161151_42352,2hop__161151_42352,musique,0.05,0.75,0.7475,-0.0024999999999999467,0,0.0
separated_audit,openai_large,2hop__691639_154896,2hop__691639_154896,musique,0.05,0.75,0.6975,-0.05249999999999999,0,0.0
separated_audit,openai_large,2hop__13353_17738,2hop__13353_17738,musique,0.05,0.75,0.7975000000000001,0.0475000000000001,0,0.0
separated_audit,openai_large,2hop__133116_533882,2hop__133116_533882,musique,0.05,0.75,0.6975,-0.05249999999999999,0,0.0
separated_audit,openai_large,2hop__763840_144857,2hop__763840_144857,musique,0.05,0.75,0.7975000000000001,0.0475000000000001,0,0.0
separated_audit,openai_large,2hop__728887_159109,2hop__728887_159109,musique,0.05,0.75,0.6975,-0.05249999999999999,0,0.0
separated_audit,openai_large,2hop__84103_345851,2hop__84103_345851,musique,0.05,0.75,0.7975000000000001,0.0475000000000001,0,0.0
separated_audit,openai_large,2hop__151705_141308,2hop__151705_141308,musique,0.05,0.75,0.6975,-0.05249999999999999,0,0.0
separated_audit,openai_large,2hop__158247_71142,2hop__158247_71142,musique,0.05,0.75,0.6975,-0.05249999999999999,0,0.0
separated_audit,openai_large,3hop1__103662_443779_52195,3hop1__103662_443779_52195,musique,0.05,0.75,0.7975000000000001,0.0475000000000001,0,0.0
separated_audit,openai_large,3hop1__469478_15840_36002,3hop1__469478_15840_36002,musique,0.05,0.75,0.6975,-0.05249999999999999,0,0.0
separated_audit,openai_large,3hop1__30885_160713_77246,3hop1__30885_160713_77246,musique,0.05,0.75,0.6975,-0.05249999999999999,0,0.0
separated_audit,openai_large,3hop1__222497_737465_93723,3hop1__222497_737465_93723,musique,0.05,0.75,0.7975000000000001,0.0475000000000001,0,0.0
separated_audit,openai_large,3hop1__135794_87694_64412,3hop1__135794_87694_64412,musique,0.05,0.75,0.7475,-0.0024999999999999467,0,0.0
separated_audit,openai_large,3hop1__857_846_7798,3hop1__857_846_7798,musique,0.05,0.0,0.0,0.0,0,0.0
separated_audit,openai_large,3hop2__304722_297619_63959,3hop2__304722_297619_63959,musique,0.05,0.75,0.7475,-0.0024999999999999467,0,0.0
separated_audit,openai_large,3hop1__756602_831637_91775,3hop1__756602_831637_91775,musique,0.05,0.75,0.7975000000000001,0.0475000000000001,0,0.0
separated_audit,openai_large,3hop1__28841_547811_41132,3hop1__28841_547811_41132,musique,0.05,0.75,0.6975,-0.05249999999999999,0,0.0
separated_audit,openai_large,3hop2__27069_92991_76291,3hop2__27069_92991_76291,musique,0.05,0.75,0.7975000000000001,0.0475000000000001,0,0.0
separated_audit,openai_large,4hop1__767417_624859_355213_203322,4hop1__767417_624859_355213_203322,musique,0.05,0.75,0.6975,-0.05249999999999999,0,0.0
separated_audit,openai_large,4hop1__58323_375563_161848_28750,4hop1__58323_375563_161848_28750,musique,0.05,0.75,0.6975,-0.05249999999999999,0,0.0
separated_audit,openai_large,4hop1__802394_153080_159767_81096,4hop1__802394_153080_159767_81096,musique,0.05,0.75,0.6975,-0.05249999999999999,0,0.0
separated_audit,openai_large,4hop1__145422_698949_157828_162309,4hop1__145422_698949_157828_162309,musique,0.05,0.75,0.6975,-0.05249999999999999,0,0.0
separated_audit,openai_large,4hop1__152562_5274_458768_33632,4hop1__152562_5274_458768_33632,musique,0.05,0.75,0.6975,-0.05249999999999999,0,0.0
separated_audit,openai_large,4hop3__193820_466199_128875_72134,4hop3__193820_466199_128875_72134,musique,0.05,0.75,0.7975000000000001,0.0475000000000001,0,0.0
separated_audit,openai_large,4hop1__56635_49925_13759_736921,4hop1__56635_49925_13759_736921,musique,0.05,0.75,0.7975000000000001,0.0475000000000001,0,0.0
separated_audit,openai_large,4hop1__73810_32392_823060_610794,4hop1__73810_32392_823060_610794,musique,0.05,0.75,0.7975000000000001,0.0475000000000001,0,0.0
separated_audit,openai_large,4hop1__161765_53706_795904_580996,4hop1__161765_53706_795904_580996,musique,0.05,0.75,0.6975,-0.05249999999999999,0,0.0
separated_audit,openai_large,4hop3__673447_132409_371500_35031,4hop3__673447_132409_371500_35031,musique,0.05,0.75,0.6975,-0.05249999999999999,0,0.0
separated_audit,anthropic_large,2hop__131951_643670,2hop__131951_643670,musique,-0.1,0.51,0.64,0.13,0,0.0
separated_audit,anthropic_large,2hop__161151_42352,2hop__161151_42352,musique,-0.1,0.99,0.96,-0.030000000000000027,0,0.0
separated_audit,anthropic_large,2hop__691639_154896,2hop__691639_154896,musique,-0.1,0.4375,0.5774999999999999,0.1399999999999999,0,0.0
separated_audit,anthropic_large,2hop__13353_17738,2hop__13353_17738,musique,-0.1,0.96,0.91,-0.04999999999999993,0,0.0
separated_audit,anthropic_large,2hop__133116_533882,2hop__133116_533882,musique,-0.1,0.2775000000000001,0.4375,0.15999999999999992,0,0.0
separated_audit,anthropic_large,2hop__763840_144857,2hop__763840_144857,musique,-0.1,0.99,0.96,-0.030000000000000027,0,0.0
separated_audit,anthropic_large,2hop__728887_159109,2hop__728887_159109,musique,-0.1,0.18999999999999995,0.3599999999999999,0.16999999999999993,-1,0.0051228
separated_audit,anthropic_large,2hop__84103_345851,2hop__84103_345851,musique,-0.1,0.9775,0.9375,-0.040000000000000036,0,0.0
separated_audit,anthropic_large,2hop__151705_141308,2hop__151705_141308,musique,-0.1,0.3599999999999999,0.5099999999999999,0.15000000000000002,0,0.0
separated_audit,anthropic_large,2hop__158247_71142,2hop__158247_71142,musique,-0.1,0.96,0.91,-0.04999999999999993,0,0.0
separated_audit,anthropic_large,3hop1__103662_443779_52195,3hop1__103662_443779_52195,musique,-0.1,0.99,0.96,-0.030000000000000027,0,0.0
separated_audit,anthropic_large,3hop1__469478_15840_36002,3hop1__469478_15840_36002,musique,-0.1,0.4375,0.5774999999999999,0.1399999999999999,0,0.0
separated_audit,anthropic_large,3hop1__30885_160713_77246,3hop1__30885_160713_77246,musique,-0.1,0.59,0.6599999999999999,0.06999999999999995,0,0.0
separated_audit,anthropic_large,3hop1__222497_737465_93723,3hop1__222497_737465_93723,musique,-0.1,0.99,0.96,-0.030000000000000027,0,0.0
separated_audit,anthropic_large,3hop1__135794_87694_64412,3hop1__135794_87694_64412,musique,-0.1,0.99,0.96,-0.030000000000000027,-1,-0.244114
separated_audit,anthropic_large,3hop1__857_846_7798,3hop1__857_846_7798,musique,-0.1,0.99,0.96,-0.030000000000000027,0,0.0
separated_audit,anthropic_large,3hop2__304722_297619_63959,3hop2__304722_297619_63959,musique,-0.1,0.9375,0.8775000000000001,-0.05999999999999994,0,0.0
separated_audit,anthropic_large,3hop1__756602_831637_91775,3hop1__756602_831637_91775,musique,-0.1,0.99,0.96,-0.030000000000000027,0,0.0
separated_audit,anthropic_large,3hop1__28841_547811_41132,3hop1__28841_547811_41132,musique,-0.1,0.18999999999999995,0.3599999999999999,0.16999999999999993,0,0.0
separated_audit,anthropic_large,3hop2__27069_92991_76291,3hop2__27069_92991_76291,musique,-0.1,0.9775,0.9375,-0.040000000000000036,0,0.0
separated_audit,anthropic_large,4hop1__767417_624859_355213_203322,4hop1__767417_624859_355213_203322,musique,-0.1,0.99,0.96,-0.030000000000000027,0,0.0
separated_audit,anthropic_large,4hop1__58323_375563_161848_28750,4hop1__58323_375563_161848_28750,musique,-0.1,0.4375,0.5774999999999999,0.1399999999999999,0,0.0
separated_audit,anthropic_large,4hop1__802394_153080_159767_81096,4hop1__802394_153080_159767_81096,musique,-0.1,0.99,0.96,-0.030000000000000027,0,0.0
separated_audit,anthropic_large,4hop1__145422_698949_157828_162309,4hop1__145422_698949_157828_162309,musique,-0.1,0.3599999999999999,0.5099999999999999,0.15000000000000002,0,0.0
separated_audit,anthropic_large,4hop1__152562_5274_458768_33632,4hop1__152562_5274_458768_33632,musique,-0.1,0.99,0.96,-0.030000000000000027,-1,0.006492999999999999
separated_audit,anthropic_large,4hop3__193820_466199_128875_72134,4hop3__193820_466199_128875_72134,musique,-0.1,0.9775,0.9375,-0.040000000000000036,0,0.0
separated_audit,anthropic_large,4hop1__56635_49925_13759_736921,4hop1__56635_49925_13759_736921,musique,-0.1,0.96,0.91,-0.04999999999999993,0,0.0
separated_audit,anthropic_large,4hop1__73810_32392_823060_610794,4hop1__73810_32392_823060_610794,musique,-0.1,0.99,0.96,-0.030000000000000027,0,0.0
separated_audit,anthropic_large,4hop1__161765_53706_795904_580996,4hop1__161765_53706_795904_580996,musique,-0.1,0.2775000000000001,0.4375,0.15999999999999992,-1,0.0203392
separated_audit,anthropic_large,4hop3__673447_132409_371500_35031,4hop3__673447_132409_371500_35031,musique,-0.1,0.6599999999999999,0.71,0.050000000000000044,0,0.0
